generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
36.0,524.827,2.159339305683468,3.8889909392331785,5.8427438289998,0.6267357616225238,0.9608951843997962,standard
37.0,527.604,2.229101870402305,3.9672656018465142,5.8427438289998,0.6505033047028825,0.9609434124096626,standard
38.0,534.541,2.3314088946064317,3.9672656018465142,5.8427438289998,0.6746270314716278,0.9609859412248866,standard
39.0,539.065,2.3997514322862976,3.9672656018465142,5.8427438289998,0.6940261102770143,0.9608400040213707,standard
40.0,541.823,2.52185316051959,4.026919587230183,5.8427438289998,0.6806736300208531,0.9604150250234622,standard
41.0,535.695,2.6348473509089305,4.037804400244551,5.8427438289998,0.6023529923272725,0.9599898868683889,standard
42.0,540.25,2.691046083439551,4.037804400244551,5.8427438289998,0.5982465559934562,0.9597850477507217,standard
43.0,550.515,2.742416377557246,4.100410128257747,5.8427438289998,0.6358748839413957,0.9595578559512696,standard
44.0,558.606,2.8057607793585553,4.136921620137212,5.8427438289998,0.5970822969903553,0.9594241075817331,standard
45.0,571.496,2.862750145808092,4.207413619729306,5.8427438289998,0.5433388021024409,0.9593244293646869,standard
46.0,590.342,2.910674974268895,4.207413619729306,5.8427438289998,0.5023017264788068,0.9593525203317553,standard
47.0,599.39,2.989163846181359,4.233308746345935,5.8427438289998,0.42615949435840444,0.9594227231081172,standard
48.0,611.26,3.024968194335696,4.237677103054158,5.8427438289998,0.452622569063621,0.9591560044579485,standard
49.0,633.798,3.032601525711271,4.237677103054158,5.8427438289998,0.5133838883580583,0.959204376268324,standard
50.0,656.959,3.03894992550037,4.237677103054158,5.8427438289998,0.5345694066347213,0.9591551373387671,standard
51.0,668.829,3.0870914956575266,4.237677103054158,5.8427438289998,0.5186470649344089,0.959009254940775,standard
52.0,689.888,3.1097200123285647,4.239981503795186,5.8427438289998,0.4592275728858078,0.9590377125412114,standard
53.0,704.518,3.1395912499759886,4.239981503795186,5.8427438289998,0.43325947157513134,0.9588786476926968,standard
54.0,714.602,3.163788492008278,4.239981503795186,5.8427438289998,0.4514168961227326,0.9586284680784716,standard
