generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
183.0,489.651,7.116484185842176,7.540643561748155,12.226299891105489,0.9478365817278417,0.9664830976564766,controlled
184.0,490.522,7.128583377121527,7.540643561748155,12.226299891105489,0.908469513842577,0.9666040761482894,controlled
185.0,491.541,7.0954990805358715,7.540643561748155,12.226299891105489,1.0667461634693725,0.9665399586208855,controlled
186.0,492.561,7.091918128915774,7.540643561748155,12.226299891105489,1.052300088364429,0.9665237161587061,controlled
187.0,493.539,7.096860303285055,7.540643561748155,12.226299891105489,1.090094347791872,0.9665169364132682,controlled
188.0,494.756,7.085831190597283,7.540643561748155,12.226299891105489,1.1113934705439505,0.9665891014525108,controlled
189.0,495.915,7.102308685926338,7.540643561748155,12.226299891105489,1.054055106044283,0.9666473711312797,controlled
190.0,497.15,7.131301003428241,7.540643561748155,12.226299891105489,1.0144689674185547,0.966626785554755,controlled
191.0,498.269,7.104227592457235,7.540643561748155,12.226299891105489,1.0076628494965807,0.9666591314979341,controlled
192.0,499.619,7.150689874779851,7.540643561748155,12.226299891105489,0.9069178434557688,0.9665936367494835,controlled
193.0,500.556,7.171063925107617,7.540643561748155,12.226299891105489,0.9087948285107526,0.9666031212160391,controlled
194.0,502.216,7.15840133080474,7.683409431427027,12.226299891105489,0.9382781207112771,0.9667228810190315,controlled
195.0,503.758,7.177829121070837,7.683409431427027,12.226299891105489,0.9282977239340814,0.966685302996573,controlled
196.0,505.027,7.186100490726686,7.683409431427027,12.226299891105489,1.002557632770709,0.9667473101665388,controlled
197.0,506.045,7.220959463633891,7.683409431427027,12.226299891105489,0.9308471115625833,0.966726639426335,controlled
198.0,506.985,7.180186213371061,7.683409431427027,12.226299891105489,1.0755859329142516,0.9667727327761314,controlled
199.0,508.186,7.2305214080549485,7.683409431427027,12.226299891105489,1.032129701217297,0.966559933145848,controlled
200.0,509.558,7.270046427127178,7.683409431427027,12.226299891105489,1.0228515615510414,0.9665732114220463,controlled
