generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
0.0,157.0,0.013708422655579288,0.7053056217748268,1.7891518109894033,0.08661746504449633,0.9438407643312101,nocross
1.0,156.974,0.030788261402441244,0.9334604776262838,1.7891518109894033,0.13080198082411018,0.9442662341823835,nocross
2.0,156.978,0.07145740072934653,1.127053902213375,1.962876180040515,0.20517640775396487,0.944955568082896,nocross
3.0,156.964,0.12872428238943076,1.216022898140537,1.962876180040515,0.25300054415863854,0.9452628120381112,nocross
4.0,156.976,0.2203853942487574,1.3095959752036148,1.962876180040515,0.30342319328036027,0.9454566437350428,nocross
5.0,157.031,0.3429145078081361,1.3983816473671387,1.962876180040515,0.34972261225754636,0.9444100230778182,nocross
6.0,157.058,0.49500348897317226,1.6457517443986807,1.962876180040515,0.37640103689564847,0.9439338430073254,nocross
7.0,157.089,0.6464835421214372,1.6794631400913236,2.0011158509589295,0.39861198325165115,0.9431683794124542,nocross
8.0,157.108,0.7786566709492407,1.8370069955800061,3.047831051111012,0.40422428481623346,0.9425196658513253,nocross
9.0,157.116,0.9342719408896599,1.9839984434580857,3.047831051111012,0.39634478105396487,0.9423848714451147,nocross
10.0,157.146,1.0816428820191957,2.05713890323809,3.519561261336801,0.3809334342599276,0.9425216407588703,nocross
11.0,157.173,1.221070611140901,2.6557955975151004,5.022361205971884,0.3830076282346812,0.9427594972246972,nocross
12.0,157.159,1.3316953550662292,2.67752682606072,5.022361205971884,0.3822006210943209,0.9432375734948083,nocross
13.0,157.13,1.4411744123780832,2.687407520878537,5.022361205971884,0.36550587706448,0.9434964339622057,nocross
14.0,157.108,1.5317590330131634,2.706654712690142,5.022361205971884,0.4096163354525346,0.9436702429232579,nocross
15.0,157.102,1.6447620585799894,2.8777404146794665,5.022361205971884,0.39563281537534833,0.9431666214756602,nocross
16.0,157.086,1.7511206257165701,2.9934611054902533,5.022361205971884,0.3910204533352873,0.9430813877386237,nocross
